,index,Unnamed: 0.2,CGNDB ID,place_name,ISO Language Code,language,Syllabic Form,term,category,Concise Code,Toponymic Feature ID,lat,long,Location,province,relevance,Decision Date,Source,Unnamed: 0.1,Unnamed: 0,description,etymology,merge_type,source,predicted_etymology
17612,17081,,,Tamarisk,,,,,,,,50.1,-123.01667,,,,,,,,,Indigenous,,Predicted,Indigenous
17613,17082,,,Tancook Island,,,,,,,,44.465277,-64.169111,,,,,,,,,Indigenous,,Predicted,Indigenous
17614,17083,,,Tancredia,,,,,,,,45.72,-76.650833,,,,,,,,,Other European,,Predicted,Other European
17615,17084,,,Tangleflags,,,,,,,,53.482788,-109.621496,,,,,,,,,Indigenous,,Predicted,Indigenous
17616,17085,,,Tanguay,,,,,,,,45.0527778,-71.7102778,,,,,,,,,Indigenous,,Predicted,Indigenous
17617,17086,,,Tankville,,,,,,,,46.162055,-64.782814,,,,,,,,,English,,Predicted,English
17618,17087,,,Tansley,,,,,,,,43.4116667,-79.8019445,,,,,,,,,English,,Predicted,English
17619,17088,,,Tansleyville,,,,,,,,49.61177,-87.93963,,,,,,,,,English,,Predicted,English
17620,17089,,,Tantallon,,,,,,,,44.659835,-63.902757,,,,,,,,,English,,Predicted,English
17621,17090,,,Tapleytown,,,,,,,,43.18014,-79.73033,,,,,,,,,English,,Predicted,English
17622,17091,,,Taplow,,,,,,,,51.5638889,-111.7438889,,,,,,,,,Indigenous,,Predicted,Indigenous
17623,17092,,,Tar Island,,,,,,,,57.0044444,-111.4866667,,,,,,,,,English,,Predicted,English
17624,17093,,,Tarantum,,,,,,,,46.290726,-62.952977,,,,,,,,,Indigenous,,Predicted,Indigenous
17625,17094,,,Tarbert,,,,,,,,43.9475,-80.3288889,,,,,,,,,English,,Predicted,English
17626,17095,,,Tarbot,,,,,,,,46.33446,-60.595458,,,,,,,,,English,,Predicted,English
17627,17096,,,Tarbotvale,,,,,,,,46.350486,-60.566848,,,,,,,,,Scottish,,Predicted,Scottish
17628,17097,,,Targettville,,,,,,,,46.542453,-65.031321,,,,,,,,,English,,Predicted,English
17629,17098,,,Tarnopol,,,,,,,,52.696461,-105.384478,,,,,,,,,Indigenous,,Predicted,Indigenous
17630,17099,,,Tarrtown,,,,,,,,46.546738,-67.614635,,,,,,,,,English,,Predicted,English
17631,17100,,,Tarrys,,,,,,,,49.383333,-117.55,,,,,,,,,English,,Predicted,English
17632,17101,,,Tartan,,,,,,,,44.1291667,-80.7277777,,,,,,,,,Scottish,,Predicted,Scottish
17633,17102,,,Tarzwell,,,,,,,,48.00232,-80.01872,,,,,,,,,English,,Predicted,English
17634,17103,,,Tashota,,,,,,,,50.233654,-87.671091,,,,,,,,,Indigenous,,Predicted,Indigenous
17635,17104,,,Tasu,,,,,,,,52.7661111,-132.035,,,,,,,,,Indigenous,,Predicted,Indigenous
17636,17106,,,Tatamagouche Mountain,,,,,,,,45.631557,-63.268856,,,,,,,,,Indigenous,,Predicted,Indigenous
17637,17107,,,Tate,,,,,,,,51.442562,-104.829664,,,,,,,,,English,,Predicted,English
17638,17108,,,Tate Corners,,,,,,,,42.7183333,-81.6302778,,,,,,,,,English,,Predicted,English
17639,17109,,,Tatehurst,,,,,,,,45.142505,-74.014127,,,,,,,,,English,,Predicted,English
17640,17110,,,Tatla Lake,,,,,,,,51.9,-124.6,,,,,,,,,Indigenous,,Predicted,Indigenous
17641,17111,,,Tatlayoko Lake,,,,,,,,51.7163889,-124.4347222,,,,,,,,,Indigenous,,Predicted,Indigenous
17642,17112,,,Tatlock,,,,,,,,45.1672222,-76.4805556,,,,,,,,,Indigenous,,Predicted,Indigenous
17643,17113,,,Tatnall,,,,,,,,48.6863889,-84.2225,,,,,,,,,English,,Predicted,English
17644,17114,,,Tatsfield,,,,,,,,52.815775,-109.167823,,,,,,,,,English,,Predicted,English
17645,17115,,,Tatton,,,,,,,,51.716667,-121.36667,,,,,,,,,English,,Predicted,English
17646,17116,,,Taunton,,,,,,,,43.9436111,-78.8291667,,,,,,,,,English,,Predicted,English
17647,17117,,,Tavani,,,,,,,,62.066667,-93.1,,,,,,,,,Indigenous,,Predicted,Indigenous
17648,17118,,,Tawatinaw,,,,,,,,54.2980555,-113.4833333,,,,,,,,,Indigenous,,Predicted,Indigenous
17649,17119,,,Taxis River,,,,,,,,46.449784,-66.465055,,,,,,,,,Indigenous,,Predicted,Indigenous
17650,17120,,,Tay Creek,,,,,,,,46.230581,-66.814361,,,,,,,,,Indigenous,,Predicted,Indigenous
17651,17121,,,Tay Falls,,,,,,,,46.227397,-66.772497,,,,,,,,,Indigenous,,Predicted,Indigenous
17652,17122,,,Tay Mills,,,,,,,,46.183275,-66.796969,,,,,,,,,English,,Predicted,English
17653,17123,,,Tay Valley,,,,,,,,46.207861,-66.691072,,,,,,,,,Indigenous,,Predicted,Indigenous
17654,17124,,,Taylor,,,,,,,,44.4147223,-76.2122222,,,,,,,,,English,,Predicted,English
17655,17125,,,Taylor,,,,,,,,51.3441667,-112.7602778,,,,,,,,,English,,Predicted,English
17656,17126,,,Taylor Beach,,,,,,,,50.699094,-103.650188,,,,,,,,,English,,Predicted,English
17657,17127,,,Taylor Village,,,,,,,,45.937852,-64.551033,,,,,,,,,English,,Predicted,English
17658,17128,,,Taylor's Bay,,,,,,,,46.8761111,-55.7263889,,,,,,,,,English,,Predicted,English
17659,17129,,,Taylors Head,,,,,,,,44.812411,-62.567174,,,,,,,,,English,,Predicted,English
17660,17130,,,Taylors Road,,,,,,,,45.61054,-61.876784,,,,,,,,,English,,Predicted,English
17661,17131,,,Taylorside,,,,,,,,52.856375,-104.882125,,,,,,,,,English,,Predicted,English
17662,17132,,,Taylorville,,,,,,,,49.0355556,-113.1216667,,,,,,,,,English,,Predicted,English
17663,17133,,,Tayside,,,,,,,,45.29419,-74.96068,,,,,,,,,English,,Predicted,English
17664,17134,,,Tchesinkut Lake,,,,,,,,54.083333,-125.73333,,,,,,,,,Indigenous,,Predicted,Indigenous
17665,17135,,,Tcîbâtik Sâgik,,,,,,,,47.534444,-77.045556,,,,,,,,,Indigenous,,Predicted,Indigenous
17666,17136,,,Tea Cove,,,,,,,,48.642179,-58.9691,,,,,,,,,Indigenous,,Predicted,Indigenous
17667,17137,,,Tea Hill,,,,,,,,46.211111,-63.066667,,,,,,,,,English,,Predicted,English
17668,17138,,,Teakerne Arm,,,,,,,,50.186111,-124.81528,,,,,,,,,Indigenous,,Predicted,Indigenous
17669,17140,,,Teeds Mills,,,,,,,,46.102613,-67.626191,,,,,,,,,English,,Predicted,English
17670,17141,,,Teepee Creek,,,,,,,,55.3741667,-118.4097222,,,,,,,,,Indigenous,,Predicted,Indigenous
17671,17142,,,Tees,,,,,,,,52.4675,-113.3208333,,,,,,,,,English,,Predicted,English
17672,17144,,,Teko,,,,,,,,56.15,-120.75,,,,,,,,,Indigenous,,Predicted,Indigenous
17673,17145,,,Telachick,,,,,,,,53.866667,-123.2,,,,,,,,,Indigenous,,Predicted,Indigenous
17674,17146,,,Telegraph Cove,,,,,,,,50.5483333,-126.83,,,,,,,,,English,,Predicted,English
17675,17147,,,Telford,,,,,,,,49.840278,-95.385556,,,,,,,,,English,,Predicted,English
17676,17148,,,Telford,,,,,,,,45.572006,-62.460473,,,,,,,,,English,,Predicted,English
17677,17149,,,Telfordville,,,,,,,,53.2733333,-114.1705556,,,,,,,,,English,,Predicted,English
17678,17150,,,Telly Road Crossing,,,,,,,,47.110702,-65.604628,,,,,,,,,Indigenous,,Predicted,Indigenous
17679,17151,,,Temagami North,,,,,,,,47.1119444,-79.79,,,,,,,,,Indigenous,,Predicted,Indigenous
17680,17152,,,Tempest,,,,,,,,49.7466667,-112.5238889,,,,,,,,,English,,Predicted,English
17681,17153,,,Temple,,,,,,,,45.979925,-67.426956,,,,,,,,,English,,Predicted,English
17682,17154,,,Temple Hill,,,,,,,,44.4605556,-80.6241667,,,,,,,,,English,,Predicted,English
17683,17155,,,Templeman,,,,,,,,49.1983333,-53.5519445,,,,,,,,,English,,Predicted,English
17684,17156,,,Tempo,,,,,,,,42.85659,-81.2779,,,,,,,,,Indigenous,,Predicted,Indigenous
17685,17157,,,Ten Mile,,,,,,,,60.1636111,-134.3772222,,,,,,,,,English,,Predicted,English
17686,17158,,,Ten Mile Lake,,,,,,,,53.083333,-122.43333,,,,,,,,,Indigenous,,Predicted,Indigenous
17687,17160,,,Tenby,,,,,,,,50.499722,-99.1275,,,,,,,,,English,,Predicted,English
17688,17161,,,Tenby Bay,,,,,,,,46.1308334,-83.9258333,,,,,,,,,English,,Predicted,English
17689,17162,,,Tenmile House,,,,,,,,46.334518,-62.983044,,,,,,,,,English,,Predicted,English
17690,17163,,,Tennants Cove,,,,,,,,45.572538,-66.015332,,,,,,,,,English,,Predicted,English
17691,17164,,,Tennion,,,,,,,,49.9594444,-112.5772222,,,,,,,,,English,,Predicted,English
17692,17165,,,Tennycape,,,,,,,,45.265757,-63.87647,,,,,,,,,Indigenous,,Predicted,Indigenous
17693,17166,,,Tennyson,,,,,,,,45.03878,-76.15969,,,,,,,,,English,,Predicted,English
17694,17167,,,Terra Cotta,,,,,,,,43.71906,-79.93521,,,,,,,,,Other European,,Predicted,Other European
17695,17168,,,Terra Nova,,,,,,,,44.2097222,-80.1169444,,,,,,,,,Other European,,Predicted,Other European
17696,17169,,,Terra Nova,,,,,,,,48.5025,-54.2144445,,,,,,,,,Other European,,Predicted,Other European
17697,17170,,,Terra Nova,,,,,,,,45.848742,-60.528809,,,,,,,,,Other European,,Predicted,Other European
17698,17171,,,Terrains de L'Évêque,,,,,,,,46.267137,-65.045806,,,,,,,,,French,,Predicted,French
17699,17172,,,Terrasse-Bellevue,,,,,,,,45.4252778,-72.7063889,,,,,,,,,French,,Predicted,French
17700,17173,,,Terrasse-Vaudreuil,,,,,,,,45.391094,-73.987091,,,,,,,,,French,,Predicted,French
17701,17174,,,Terre Noire,,,,,,,,46.476698,-61.082187,,,,,,,,,French,,Predicted,French
17702,17175,,,Terres-Rompues,,,,,,,,48.453536,-71.160438,,,,,,,,,French,,Predicted,French
17703,17178,,,Tessier,,,,,,,,51.8070667,-107.4273778,,,,,,,,,French,,Predicted,French
17704,17179,,,Teston,,,,,,,,43.8694444,-79.5405556,,,,,,,,,English,,Predicted,English
17705,17180,,,Teviotdale,,,,,,,,43.8444445,-80.7597223,,,,,,,,,English,,Predicted,English
17706,17181,,,Tewkesbury,,,,,,,,47.050278,-71.429444,,,,,,,,,English,,Predicted,English
17707,17182,,,Thackeray,,,,,,,,52.526935,-108.763487,,,,,,,,,English,,Predicted,English
17708,17183,,,Thalberg,,,,,,,,50.370278,-96.489722,,,,,,,,,English,,Predicted,English
17709,17184,,,Thames Road,,,,,,,,43.3702778,-81.4097223,,,,,,,,,English,,Predicted,English
17710,17185,,,Thaxted,,,,,,,,52.961309,-104.605535,,,,,,,,,Indigenous,,Predicted,Indigenous
17711,17186,,,The Back Settlement,,,,,,,,46.25005,-82.34153,,,,,,,,,English,,Predicted,English
17712,17187,,,The Beaches,,,,,,,,49.574722,-56.8275,,,,,,,,,English,,Predicted,English
17713,17188,,,The Block,,,,,,,,47.8011111,-59.3272223,,,,,,,,,English,,Predicted,English
17714,17189,,,The Cache,,,,,,,,48.26118,-81.55956,,,,,,,,,Indigenous,,Predicted,Indigenous
17715,17190,,,The Cedars,,,,,,,,45.477249,-66.079304,,,,,,,,,English,,Predicted,English
17716,17191,,,The Cottages,,,,,,,,42.5958333,-80.3130556,,,,,,,,,English,,Predicted,English
17717,17192,,,The Crutch,,,,,,,,45.1186111,-73.5683333,,,,,,,,,English,,Predicted,English
17718,17193,,,The Dock,,,,,,,,47.5730556,-53.2530556,,,,,,,,,English,,Predicted,English
17719,17194,,,The Falls,,,,,,,,45.637413,-63.221934,,,,,,,,,English,,Predicted,English
17720,17195,,,The Fort,,,,,,,,45.0455556,-73.6869444,,,,,,,,,English,,Predicted,English
17721,17196,,,The Glades,,,,,,,,45.948944,-65.075392,,,,,,,,,English,,Predicted,English
17722,17197,,,The Glen,,,,,,,,45.7475,-76.8716667,,,,,,,,,English,,Predicted,English
17723,17198,,,The Gore,,,,,,,,42.9808333,-81.1655556,,,,,,,,,English,,Predicted,English
17724,17199,,,The Gorge,,,,,,,,46.159363,-64.880541,,,,,,,,,English,,Predicted,English
17725,17200,,,The Grange,,,,,,,,43.78101,-79.98406,,,,,,,,,English,,Predicted,English
17726,17201,,,The Grant,,,,,,,,45.670879,-65.888699,,,,,,,,,English,,Predicted,English
17727,17202,,,The Gully,,,,,,,,44.0019445,-78.0694444,,,,,,,,,English,,Predicted,English
17728,17203,,,The Hawk,,,,,,,,43.417769,-65.621021,,,,,,,,,English,,Predicted,English
17729,17204,,,The Island,,,,,,,,44.8552778,-75.5788889,,,,,,,,,English,,Predicted,English
17730,17205,,,The Ledge,,,,,,,,45.17578,-67.20434,,,,,,,,,English,,Predicted,English
17731,17206,,,The Lodge,,,,,,,,44.556646,-64.032121,,,,,,,,,English,,Predicted,English
17732,17207,,,The Lookoff,,,,,,,,45.199609,-64.40795,,,,,,,,,English,,Predicted,English
17733,17208,,,The Lots,,,,,,,,46.68409,-65.844749,,,,,,,,,English,,Predicted,English
17734,17209,,,The Maples,,,,,,,,43.88613,-80.16235,,,,,,,,,French,,Predicted,French
17735,17210,,,The Meadows,,,,,,,,42.026389,-83.005555,,,,,,,,,English,,Predicted,English
17736,17211,,,The Motion,,,,,,,,47.5316666,-53.2958333,,,,,,,,,English,,Predicted,English
17737,17212,,,The Narrows,,,,,,,,51.082222,-98.773889,,,,,,,,,English,,Predicted,English
17738,17213,,,The Northside,,,,,,,,48.6694444,-53.7580555,,,,,,,,,English,,Predicted,English
17739,17214,,,The Outlet,,,,,,,,43.8958333,-77.2219445,,,,,,,,,English,,Predicted,English
17740,17215,,,The Pines,,,,,,,,44.11817,-77.00719,,,,,,,,,English,,Predicted,English
17741,17216,,,The Points West Bay,,,,,,,,45.749055,-60.985946,,,,,,,,,English,,Predicted,English
17742,17217,,,The Range,,,,,,,,46.066338,-65.900947,,,,,,,,,English,,Predicted,English
17743,17218,,,The Ridge,,,,,,,,46.168415,-65.823676,,,,,,,,,English,,Predicted,English
17744,17219,,,The Ridge,,,,,,,,44.79845,-77.82375,,,,,,,,,English,,Predicted,English
17745,17220,,,The Rollway,,,,,,,,45.54066,-75.0698,,,,,,,,,English,,Predicted,English
17746,17221,,,The Slash,,,,,,,,45.62401,-81.96117,,,,,,,,,English,,Predicted,English
17747,17222,,,The Tannery,,,,,,,,45.21517,-76.22249,,,,,,,,,English,,Predicted,English
17748,17223,,,The Thicket,,,,,,,,47.6508333,-53.2588889,,,,,,,,,English,,Predicted,English
17749,17224,,,The Willows,,,,,,,,47.112856,-65.277842,,,,,,,,,English,,Predicted,English
17750,17225,,,Theodosia Arm,,,,,,,,50.066667,-124.7,,,,,,,,,Indigenous,,Predicted,Indigenous
17751,17226,,,Theresa,,,,,,,,49.69872,-86.52006,,,,,,,,,Scottish,,Predicted,Scottish
17752,17227,,,Therien,,,,,,,,54.2394444,-111.2566667,,,,,,,,,French,,Predicted,French
17753,17228,,,Thetis Island,,,,,,,,48.983333,-123.68333,,,,,,,,,Indigenous,,Predicted,Indigenous
17754,17229,,,Thibaudeau,,,,,,,,57.073889,-94.144722,,,,,,,,,Indigenous,,Predicted,Indigenous
17755,17230,,,Thibault,,,,,,,,47.608763,-67.343916,,,,,,,,,French,,Predicted,French
17756,17231,,,Thibeault Terrace,,,,,,,,46.3366667,-79.4719444,,,,,,,,,French,,Predicted,French
17757,17232,,,Thibeauville,,,,,,,,45.651718,-60.994712,,,,,,,,,French,,Predicted,French
17758,17233,,,Thistle,,,,,,,,44.1463889,-80.7041667,,,,,,,,,English,,Predicted,English
17759,17234,,,Thistle Creek,,,,,,,,63.0698905,-139.4787304,,,,,,,,,English,,Predicted,English
17760,17235,,,Thode,,,,,,,,51.7887556,-106.4427639,,,,,,,,,English,,Predicted,English
17761,17236,,,Thom Bay,,,,,,,,70.15,-92.4,,,,,,,,,English,,Predicted,English
17762,17237,,,Thomas,,,,,,,,46.8052778,-72.465,,,,,,,,,English,,Predicted,English
17763,17238,,,Thomasburg,,,,,,,,44.39183,-77.34774,,,,,,,,,English,,Predicted,English
17764,17239,,,Thomaston Corner,,,,,,,,45.655218,-67.131984,,,,,,,,,English,,Predicted,English
17765,17240,,,Thomasville,,,,,,,,43.566622,-65.452972,,,,,,,,,English,,Predicted,English
17766,17241,,,Thompson,,,,,,,,50.266667,-121.4,,,,,,,,,English,,Predicted,English
17767,17242,,,Thompson Corner,,,,,,,,45.825149,-65.681259,,,,,,,,,English,,Predicted,English
17768,17243,,,Thompson Hill,,,,,,,,45.4580555,-76.6675,,,,,,,,,English,,Predicted,English
17769,17244,,,Thompson Junction,,,,,,,,55.459722,-97.398333,,,,,,,,,English,,Predicted,English
17770,17245,,,Thompson Landing,,,,,,,,62.9274356,-110.6574592,,,,,,,,,English,,Predicted,English
17771,17246,,,Thompson Sound,,,,,,,,50.8,-126.01667,,,,,,,,,English,,Predicted,English
17772,17247,,,Thompsonville,,,,,,,,44.1333333,-79.8377778,,,,,,,,,English,,Predicted,English
17773,17248,,,Thomson Station,,,,,,,,45.683424,-63.796787,,,,,,,,,English,,Predicted,English
17774,17249,,,Thor Lake,,,,,,,,47.14516,-81.30546,,,,,,,,,English,,Predicted,English
17775,17250,,,Thorah Beach,,,,,,,,44.35288,-79.19656,,,,,,,,,English,,Predicted,English
17776,17251,,,Thorah Island,,,,,,,,44.4432,-79.21552,,,,,,,,,Indigenous,,Predicted,Indigenous
17777,17252,,,Thorburn,,,,,,,,45.564696,-62.547188,,,,,,,,,English,,Predicted,English
17778,17253,,,Thorel House,,,,,,,,45.1711111,-79.6197222,,,,,,,,,English,,Predicted,English
17779,17254,,,Thornby,,,,,,,,45.785278,-76.488056,,,,,,,,,English,,Predicted,English
17780,17255,,,Thorncliff,,,,,,,,46.2752778,-79.3725,,,,,,,,,English,,Predicted,English
17781,17256,,,Thorncliffe,,,,,,,,42.55314,-82.12073,,,,,,,,,English,,Predicted,English
17782,17257,,,Thorne,,,,,,,,46.7008334,-79.1025,,,,,,,,,English,,Predicted,English
17783,17258,,,Thorne,,,,,,,,45.761238,-76.385891,,,,,,,,,English,,Predicted,English
17784,17259,,,Thorne Centre,,,,,,,,45.740556,-76.389722,,,,,,,,,English,,Predicted,English
17785,17260,,,Thorne Lake,,,,,,,,45.6875,-76.366944,,,,,,,,,English,,Predicted,English
17786,17261,,,Thornetown,,,,,,,,45.861235,-65.853498,,,,,,,,,English,,Predicted,English
17787,17262,,,Thornhill,,,,,,,,54.516667,-128.53333,,,,,,,,,English,,Predicted,English
17788,17263,,,Thornhill,,,,,,,,49.200278,-98.231667,,,,,,,,,English,,Predicted,English
17789,17264,,,Thornyhurst,,,,,,,,42.6797222,-82.4305556,,,,,,,,,English,,Predicted,English
17790,17265,,,Thoroughfare,,,,,,,,48.1983333,-53.5486111,,,,,,,,,English,,Predicted,English
17791,17266,,,Thrasher,,,,,,,,51.37037,-107.996011,,,,,,,,,English,,Predicted,English
17792,17267,,,Three Arms,,,,,,,,49.6844445,-55.9027778,,,,,,,,,English,,Predicted,English
17793,17268,,,Three Brooks,,,,,,,,46.873909,-67.445652,,,,,,,,,English,,Predicted,English
17794,17269,,,Three Brooks,,,,,,,,45.718114,-62.782875,,,,,,,,,English,,Predicted,English
17795,17270,,,Three Creeks,,,,,,,,56.3527778,-117.0836111,,,,,,,,,Indigenous,,Predicted,Indigenous
17796,17271,,,Three Fathom Harbour,,,,,,,,44.654097,-63.297821,,,,,,,,,Indigenous,,Predicted,Indigenous
17797,17272,,,Three Mile Plains,,,,,,,,44.964456,-64.096523,,,,,,,,,English,,Predicted,English
17798,17273,,,Three Mile Rock,,,,,,,,50.0055555,-57.7358334,,,,,,,,,English,,Predicted,English
17799,17274,,,Three Valley,,,,,,,,50.933333,-118.46667,,,,,,,,,English,,Predicted,English
17800,17275,,,Threehouse,,,,,,,,54.86,-99.992778,,,,,,,,,English,,Predicted,English
17801,17276,,,Throne,,,,,,,,52.0488889,-111.2872222,,,,,,,,,English,,Predicted,English
17802,17277,,,Throoptown,,,,,,,,44.78468,-75.67433,,,,,,,,,English,,Predicted,English
17803,17278,,,Thunder Beach,,,,,,,,44.8061111,-80.0761111,,,,,,,,,English,,Predicted,English
17804,17279,,,Thunder Creek,,,,,,,,50.649667,-106.586565,,,,,,,,,English,,Predicted,English
17805,17280,,,Thunder River,,,,,,,,52.233333,-119.2,,,,,,,,,English,,Predicted,English
17806,17281,,,Thunderbird,,,,,,,,54.45,-128.63333,,,,,,,,,English,,Predicted,English
17807,17282,,,Thunderchild,,,,,,,,53.475401,-108.929872,,,,,,,,,English,,Predicted,English
17808,17283,,,Thunderhill Junction,,,,,,,,52.076667,-101.25917,,,,,,,,,English,,Predicted,English
17809,17284,,,Thurlow,,,,,,,,50.45,-125.36667,,,,,,,,,English,,Predicted,English
17810,17285,,,Thwaites,,,,,,,,47.66734,-79.61094,,,,,,,,,English,,Predicted,English
17811,17286,,,Thériault,,,,,,,,47.730741,-65.057419,,,,,,,,,French,,Predicted,French
17812,17287,,,Tibbets,,,,,,,,54.166667,-125.46667,,,,,,,,,Indigenous,,Predicted,Indigenous
17813,17288,,,Tiblemont,,,,,,,,48.313889,-77.308333,,,,,,,,,English,,Predicted,English
17814,17289,,,Ticehurst Corners,,,,,,,,45.0811111,-72.1183333,,,,,,,,,English,,Predicted,English
17815,17290,,,Tichborne,,,,,,,,44.6638889,-76.6777777,,,,,,,,,English,,Predicted,English
17816,17291,,,Tichfield Junction,,,,,,,,51.272076,-107.040106,,,,,,,,,English,,Predicted,English
17817,17292,,,Tickle Cove,,,,,,,,48.5825,-53.4813889,,,,,,,,,English,,Predicted,English
17818,17293,,,Ticouapé,,,,,,,,48.693435,-72.483182,,,,,,,,,Indigenous,,Predicted,Indigenous
17819,17294,,,Tidal,,,,,,,,58.663056,-94.120278,,,,,,,,,English,,Predicted,English
17820,17295,,,Tiddville,,,,,,,,44.42122,-66.169618,,,,,,,,,English,,Predicted,English
17821,17296,,,Tide Head,,,,,,,,47.983602,-66.767257,,,,,,,,,English,,Predicted,English
17822,17297,,,Tidnish,,,,,,,,45.993665,-64.00949,,,,,,,,,Indigenous,,Predicted,Indigenous
17823,17298,,,Tidnish Bridge,,,,,,,,45.983333,-64.05,,,,,,,,,Indigenous,,Predicted,Indigenous
17824,17299,,,Tidnish Bridge,,,,,,,,45.978018,-64.044365,,,,,,,,,Indigenous,,Predicted,Indigenous
17825,17300,,,Tiger Hills,,,,,,,,52.921454,-105.486853,,,,,,,,,English,,Predicted,English
17826,17301,,,Tiger Lily,,,,,,,,54.1816667,-114.7752778,,,,,,,,,Indigenous,,Predicted,Indigenous
17827,17302,,,Tignish Corner,,,,,,,,46.946941,-64.049099,,,,,,,,,Indigenous,,Predicted,Indigenous
17828,17303,,,Tignish Shore,,,,,,,,46.946234,-63.995183,,,,,,,,,Indigenous,,Predicted,Indigenous
17829,17304,,,Tiili Landing,,,,,,,,50.9119444,-119.0830556,,,,,,,,,Indigenous,,Predicted,Indigenous
17830,17306,,,Tilbury,,,,,,,,49.133333,-123.01667,,,,,,,,,English,,Predicted,English
17831,17307,,,Tilden Lake,,,,,,,,46.5916666,-79.6383333,,,,,,,,,English,,Predicted,English
17832,17308,,,Tilley,,,,,,,,44.44997,-75.98763,,,,,,,,,English,,Predicted,English
17833,17309,,,Tilley Road,,,,,,,,47.528228,-65.049776,,,,,,,,,English,,Predicted,English
17834,17310,,,Tilney,,,,,,,,50.227279,-105.393527,,,,,,,,,English,,Predicted,English
17835,17311,,,Tilston,,,,,,,,49.393611,-101.31278,,,,,,,,,English,,Predicted,English
17836,17312,,,Tilt Cove,,,,,,,,49.8861111,-55.6269444,,,,,,,,,English,,Predicted,English
17837,17313,,,Tilting,,,,,,,,49.699603,-54.0892,,,,,,,,,English,,Predicted,English
17838,17314,,,Tilton,,,,,,,,47.6286111,-53.3030556,,,,,,,,,English,,Predicted,English
17839,17315,,,Timber River,,,,,,,,46.066922,-64.058913,,,,,,,,,English,,Predicted,English
17840,17316,,,Timberton,,,,,,,,51.231667,-100.95944,,,,,,,,,English,,Predicted,English
17841,17317,,,Timeu,,,,,,,,54.5030556,-114.5919444,,,,,,,,,Indigenous,,Predicted,Indigenous
17842,17318,,,Tincap,,,,,,,,44.6180556,-75.7563889,,,,,,,,,Indigenous,,Predicted,Indigenous
17843,17319,,,Tinchebray,,,,,,,,52.425,-111.9286111,,,,,,,,,Indigenous,,Predicted,Indigenous
17844,17320,,,Tinker,,,,,,,,46.809336,-67.764222,,,,,,,,,Scottish,,Predicted,Scottish
17845,17321,,,Tintern,,,,,,,,43.10428,-79.42132,,,,,,,,,Indigenous,,Predicted,Indigenous
17846,17322,,,Tiny,,,,,,,,51.670985,-102.597283,,,,,,,,,Indigenous,,Predicted,Indigenous
17847,17323,,,Tioga,,,,,,,,44.2252777,-79.9672222,,,,,,,,,Indigenous,,Predicted,Indigenous
17848,17324,,,Tionaga,,,,,,,,48.08823,-82.09594,,,,,,,,,Indigenous,,Predicted,Indigenous
17849,17325,,,Tipella,,,,,,,,49.733333,-122.15,,,,,,,,,Indigenous,,Predicted,Indigenous
17850,17326,,,Titusville,,,,,,,,45.485671,-65.74757,,,,,,,,,English,,Predicted,English
17851,17327,,,Tiverton,,,,,,,,44.3914782,-66.2127923,,,,,,,,,English,,Predicted,English
17852,17328,,,Toad River,,,,,,,,58.8497222,-125.235,,,,,,,,,Indigenous,,Predicted,Indigenous
